Samples,Nitrososphaerales,Woesearchaeales,Acidobacteriales,Bryobacterales,Solibacterales,Subgroup 13,Subgroup 15,Subgroup 2,11-24,Blastocatellales,DS-100,Pyrinomonadales,Holophagales,Subgroup 7,Thermoanaerobaculales,Subgroup 17,Vicinamibacterales,IMCC26256,Microtrichales,Catenulisporales,Corynebacteriales,Frankiales,Glycomycetales,Kineosporiales,Micrococcales,Micromonosporales,Propionibacteriales,Pseudonocardiales,Streptomycetales,Streptosporangiales,Gaiellales,Solirubrobacterales,Fimbriimonadales,Bacteroidales,Bacteroidetes VC2.1 Bac22,Chitinophagales,Cytophagales,Flavobacteriales,Sphingobacteriales,Kapabacteriales,Bacteriovoracales,Bdellovibrionales,0319-6G20,Oligoflexales,Silvanigrellales,Anaerolineales,Caldilineales,SBR1031,Chloroflexales,Kallotenuales,Thermomicrobiales,S085,B12-WMSP1,C0119,Ktedonobacterales,Chloroplast,Obscuribacterales,Vampirovibrionales,Babeliales,Geobacterales,Lineage IV,MVP-88,Fibrobacterales,Alicyclobacillales,Bacillales,Entomoplasmatales,Lactobacillales,Paenibacillales,Staphylococcales,Thermoactinomycetales,Clostridiales,Gracilibacteraceae,Peptostreptococcales-Tissierellales,Desulfitobacteriales,Gemmatimonadales,Longimicrobiales,Myxococcales,Blfdi19,Haliangiales,mle1-27,MSB-4B10,Polyangiales,Nitrospirales,Candidatus Peregrinibacteria,Candidatus Adlerbacteria,Candidatus Liptonbacteria,Candidatus Nomurabacteria,Candidatus Zambryskibacteria,Saccharimonadales,Phycisphaerales,Tepidisphaerales,Isosphaerales,Pirellulales,Planctomycetales,Acetobacterales,Azospirillales,Caulobacterales,Defluviicoccales,Dongiales,Elsterales,Holosporales,Micavibrionales,Micropepsales,Paracaedibacterales,Parvibaculales,Reyranellales,Rhizobiales,Rhodospirillales,Rickettsiales,Sphingomonadales,Tistrellales,Burkholderiales,Coxiellales,Diplorickettsiales,Enterobacterales,Gammaproteobacteria Incertae Sedis,KF-JG30-C25,Legionellales,Pseudomonadales,R7C24,Salinisphaerales,Steroidobacterales,Xanthomonadales,Spirochaetales,Sumerlaeales,Chlamydiales,Chthoniobacterales,Methylacidiphilales,Opitutales,Pedosphaerales,Verrucomicrobiales,Watering_Regm
SRR5225172,0.0000000000,0.0000000000,0.0143584993,0.0022579898,0.0023737842,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0024316813,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0016211209,0.0000000000,0.0002894859,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0009263548,0.0014474294,0.0000000000,0.0119268180,0.0100162112,0.0056160259,0.0061949977,0.1398795739,0.0001157943,0.0014474294,0.0006947661,0.0004631774,0.0000000000,0.0006947661,0.0878300139,0.1766442798,0.0067739694,0.0545391385,0.0000000000,0.0000000000,0.0005789717,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0017948124,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0018527096,0.0047475683,0.0039949050,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0100741084,0.0000000000,0.0044001853,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0004052802,0.0007526633,0.0000000000,0.0000000000,0.0000000000,0.0007526633,0.0000000000,0.0000000000,0.0000000000,0.0024316813,0.0000000000,0.0000000000,0.0696503011,0.0000000000,0.0009263548,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002315887,0.0000000000,0.0007526633,0.0000000000,0.0000000000,0.0001157943,0.0000000000,0.0004052802,0.0197429365,0.0000000000,0.0071792497,0.0000000000,0.0000000000,0.0007526633,0.0074108384,0.0000000000,0.0000000000,0.0002315887,0.0718503937,0.0002315887,0.0053265401,0.0271537749,0.0000000000,0.0806507642,0.0000000000,0.0000000000,0.0989462714,0.0034159333,0.0000000000,0.0000000000,0.0081635016,0.0000000000,0.0000000000,0.0022579898,0.0100162112,0.0000000000,0.0000000000,0.0000000000,0.0019106068,0.0000000000,0.0100741084,0.0122742010,0.0000000000,1
SRR5225173,1.519579e-03,0.000000e+00,1.832846e-01,3.874927e-02,7.364115e-02,1.753361e-04,1.052016e-03,0.000000e+00,0.000000e+00,6.721216e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.665693e-02,1.402688e-03,0.000000e+00,3.389831e-03,9.935710e-04,0.000000e+00,5.026300e-03,3.389831e-03,2.589129e-02,0.000000e+00,7.597896e-04,1.431911e-02,8.007013e-03,1.361777e-02,6.136762e-03,1.560491e-02,4.734074e-03,2.139100e-02,1.800117e-02,1.402688e-03,0.000000e+00,0.000000e+00,2.530684e-02,8.299240e-03,0.000000e+00,1.244886e-02,3.506721e-04,5.844535e-05,2.337814e-04,3.448276e-03,0.000000e+00,0.000000e+00,0.000000e+00,5.844535e-05,5.260082e-04,4.675628e-04,0.000000e+00,9.935710e-04,2.337814e-04,1.168907e-03,6.838106e-03,2.910579e-02,1.285798e-03,2.337814e-04,0.000000e+00,1.753361e-04,1.870251e-03,2.337814e-04,0.000000e+00,7.130333e-03,1.519579e-03,6.949153e-02,0.000000e+00,0.000000e+00,8.416131e-03,0.000000e+00,1.461134e-03,3.915839e-03,2.337814e-04,1.168907e-04,0.000000e+00,4.780830e-02,1.168907e-04,1.928697e-03,3.506721e-04,1.262420e-02,6.428989e-04,0.000000e+00,1.016949e-02,5.727645e-03,2.337814e-04,0.000000e+00,0.000000e+00,4.091175e-04,1.753361e-04,9.059030e-03,0.000000e+00,6.779661e-03,2.337814e-04,2.337814e-04,1.753361e-04,2.022209e-02,5.844535e-04,2.162478e-03,0.000000e+00,1.578025e-03,1.198130e-02,0.000000e+00,0.000000e+00,1.507890e-02,0.000000e+00,0.000000e+00,3.506721e-03,4.406780e-02,1.636470e-03,4.383402e-03,3.161894e-02,0.000000e+00,4.172998e-02,0.000000e+00,1.987142e-03,0.000000e+00,1.098773e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.168907e-04,1.753361e-04,4.617183e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.220923e-03,1.753361e-04,6.954997e-03,4.605494e-02,0.000000e+00,0
SRR5225174,0.000000e+00,5.823433e-05,1.347543e-01,9.433962e-03,2.119730e-02,0.000000e+00,3.494060e-04,5.823433e-04,0.000000e+00,1.979967e-03,0.000000e+00,5.823433e-05,2.911717e-04,9.317494e-03,9.317494e-04,1.164687e-04,1.339390e-03,9.899837e-04,0.000000e+00,3.319357e-03,1.630561e-03,1.327743e-02,0.000000e+00,7.570464e-04,8.152807e-03,6.114605e-03,5.357559e-03,3.610529e-03,9.317494e-03,1.106452e-03,1.193804e-02,7.337526e-03,2.562311e-03,0.000000e+00,0.000000e+00,4.274400e-02,6.504775e-02,1.630561e-03,8.973911e-02,8.152807e-04,8.152807e-04,2.911717e-03,3.901700e-03,0.000000e+00,2.329373e-04,2.329373e-04,0.000000e+00,6.988120e-04,2.911717e-04,0.000000e+00,1.164687e-04,2.911717e-04,1.164687e-04,2.853482e-03,1.455858e-02,5.823433e-04,1.164687e-04,1.164687e-04,5.823433e-05,9.317494e-04,2.911717e-04,1.164687e-04,1.001631e-02,4.076403e-04,1.135570e-02,5.823433e-05,0.000000e+00,8.152807e-04,0.000000e+00,5.823433e-05,1.048218e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.148847e-02,5.823433e-05,4.425809e-03,2.911717e-04,9.550431e-03,0.000000e+00,0.000000e+00,3.313534e-02,2.853482e-03,1.747030e-04,1.164687e-04,2.329373e-04,2.212905e-03,0.000000e+00,1.257862e-02,0.000000e+00,2.096436e-03,0.000000e+00,0.000000e+00,0.000000e+00,5.706965e-03,4.658747e-04,1.595621e-02,5.823433e-05,7.279292e-03,5.241090e-03,0.000000e+00,5.823433e-05,1.642208e-02,2.329373e-04,0.000000e+00,3.435826e-03,4.932448e-02,2.562311e-03,3.692057e-02,3.331004e-02,0.000000e+00,9.503843e-02,0.000000e+00,1.455858e-03,9.899837e-04,7.337526e-03,7.570464e-04,0.000000e+00,3.785232e-03,0.000000e+00,5.823433e-04,1.455858e-03,9.492197e-03,0.000000e+00,0.000000e+00,5.823433e-05,4.542278e-03,3.494060e-04,3.726997e-02,6.120429e-02,6.405777e-04,0
SRR5225175,0.000000e+00,0.000000e+00,4.995663e-02,3.873952e-03,3.816132e-03,0.000000e+00,0.000000e+00,1.734605e-04,0.000000e+00,1.387684e-03,0.000000e+00,0.000000e+00,4.047413e-04,2.659728e-03,7.516623e-04,0.000000e+00,0.000000e+00,1.156404e-04,0.000000e+00,1.300954e-02,5.203816e-04,6.938422e-03,0.000000e+00,4.625614e-04,4.683435e-03,8.557387e-03,3.931772e-03,5.897658e-03,2.133565e-02,7.516623e-04,1.214224e-03,1.561145e-03,1.734605e-03,0.000000e+00,5.782018e-05,6.412258e-02,6.845909e-02,1.676785e-03,8.615207e-02,0.000000e+00,1.734605e-04,2.081526e-03,7.516623e-04,0.000000e+00,1.156404e-03,0.000000e+00,5.782018e-05,4.047413e-04,8.673027e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.251229e-04,1.387684e-02,1.676785e-03,0.000000e+00,0.000000e+00,5.782018e-05,1.156404e-04,5.782018e-05,0.000000e+00,7.747904e-03,0.000000e+00,2.370627e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.047413e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.527031e-03,0.000000e+00,9.251229e-04,0.000000e+00,1.659439e-02,0.000000e+00,5.782018e-05,5.464007e-02,3.469211e-04,5.782018e-05,0.000000e+00,0.000000e+00,5.782018e-05,0.000000e+00,2.601908e-03,0.000000e+00,1.734605e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.312807e-04,0.000000e+00,3.683145e-02,0.000000e+00,8.383926e-03,9.251229e-04,3.469211e-04,0.000000e+00,7.111882e-03,1.156404e-04,0.000000e+00,5.782018e-04,4.955189e-02,2.891009e-03,3.058687e-02,2.775369e-02,0.000000e+00,2.827407e-01,0.000000e+00,4.047413e-04,2.081526e-03,1.688349e-02,1.156404e-04,0.000000e+00,4.220873e-03,0.000000e+00,2.312807e-04,1.676785e-03,1.480197e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.618965e-03,0.000000e+00,1.746169e-02,2.619254e-02,3.469211e-04,0
SRR5225176,1.747132e-04,0.000000e+00,1.034884e-01,3.715567e-02,5.451051e-02,0.000000e+00,1.164755e-04,0.000000e+00,0.000000e+00,1.316173e-02,0.000000e+00,3.494264e-04,0.000000e+00,4.484305e-03,4.833731e-03,0.000000e+00,1.514181e-03,8.735659e-04,3.494264e-04,3.261313e-03,1.688894e-03,2.352804e-02,0.000000e+00,2.911886e-04,1.892726e-02,1.543300e-02,1.275406e-02,7.337954e-03,1.240464e-02,4.950207e-03,1.386058e-02,1.665599e-02,2.096558e-03,0.000000e+00,0.000000e+00,5.439404e-02,1.502533e-02,3.494264e-04,1.112341e-02,5.241395e-04,0.000000e+00,1.572419e-03,1.805370e-03,5.823773e-05,0.000000e+00,0.000000e+00,1.164755e-04,1.747132e-04,4.659018e-04,0.000000e+00,5.823773e-04,5.823773e-05,6.406150e-04,1.455943e-02,5.107449e-02,2.445985e-03,0.000000e+00,0.000000e+00,3.494264e-04,3.086599e-03,4.076641e-04,0.000000e+00,5.940248e-03,6.406150e-04,5.852892e-02,5.823773e-05,0.000000e+00,6.289674e-03,0.000000e+00,3.494264e-04,3.028362e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.906063e-02,4.076641e-04,1.659775e-02,3.494264e-04,1.234640e-02,2.911886e-04,0.000000e+00,1.461767e-02,1.030808e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.124920e-03,0.000000e+00,3.436026e-03,0.000000e+00,1.164755e-04,0.000000e+00,1.875255e-02,2.620698e-03,4.367829e-03,0.000000e+00,2.271271e-03,8.619184e-03,0.000000e+00,0.000000e+00,2.154796e-02,3.494264e-04,0.000000e+00,1.455943e-03,6.039252e-02,2.445985e-03,2.271271e-03,5.317104e-02,0.000000e+00,6.062547e-02,0.000000e+00,1.980083e-03,2.038320e-03,5.066682e-03,0.000000e+00,0.000000e+00,1.921845e-03,0.000000e+00,0.000000e+00,1.164755e-03,1.094869e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.970124e-03,0.000000e+00,7.454429e-03,4.688137e-02,1.747132e-04,1
SRR5225177,1.161845e-04,0.000000e+00,5.611711e-02,2.892994e-02,3.741141e-02,0.000000e+00,0.000000e+00,1.161845e-04,0.000000e+00,1.248983e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.132915e-04,3.659812e-03,1.742768e-04,3.717904e-03,1.568491e-03,7.551993e-04,5.054026e-03,4.066458e-03,1.150227e-02,1.394214e-03,1.510399e-03,3.212501e-02,1.289648e-02,2.178459e-02,9.991867e-03,7.156965e-02,3.369351e-03,1.045661e-02,1.771814e-02,3.369351e-03,5.809225e-05,0.000000e+00,4.792611e-02,2.358545e-02,2.846520e-03,2.753573e-02,8.132915e-04,6.971070e-04,4.066458e-04,2.033229e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.647380e-04,3.485535e-04,4.647380e-04,0.000000e+00,1.742768e-03,4.066458e-04,1.161845e-04,4.531196e-03,1.690484e-02,3.485535e-04,0.000000e+00,0.000000e+00,1.742768e-04,4.182642e-03,0.000000e+00,3.485535e-04,3.078889e-03,1.190891e-02,7.650749e-02,2.323690e-04,0.000000e+00,3.659812e-03,1.161845e-04,4.066458e-04,3.136982e-03,0.000000e+00,0.000000e+00,5.809225e-05,3.433252e-02,0.000000e+00,4.124550e-03,0.000000e+00,1.376786e-02,5.809225e-05,0.000000e+00,1.655629e-02,6.332055e-03,6.971070e-04,5.809225e-05,0.000000e+00,0.000000e+00,0.000000e+00,9.004299e-03,0.000000e+00,2.730336e-03,0.000000e+00,2.323690e-04,0.000000e+00,1.556872e-02,2.323690e-03,5.518764e-03,0.000000e+00,3.950273e-03,5.402579e-03,1.742768e-04,0.000000e+00,1.678866e-02,0.000000e+00,0.000000e+00,1.742768e-03,6.018357e-02,2.033229e-03,1.394214e-03,3.276403e-02,2.904613e-04,7.877309e-02,0.000000e+00,2.788428e-03,1.388405e-02,6.332055e-03,1.742768e-04,0.000000e+00,3.485535e-03,0.000000e+00,0.000000e+00,1.510399e-03,1.864761e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.601720e-03,0.000000e+00,5.402579e-03,4.153596e-02,1.161845e-04,1
SRR5225178,0.0000000000,0.0000000000,0.0140219273,0.0030005770,0.0009232545,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0021927294,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0010386613,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0229082516,0.0000000000,0.0008078477,0.0010386613,0.0004039238,0.0057126370,0.0062319677,0.0126370456,0.0229659550,0.3102135026,0.0025966532,0.0000000000,0.0028851702,0.0003462204,0.0000000000,0.0000577034,0.0813618003,0.0577034045,0.0044431621,0.0574148875,0.0000000000,0.0000000000,0.0005193306,0.0004039238,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002308136,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002308136,0.0102135026,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0031159838,0.0000000000,0.0035776111,0.0000000000,0.0000000000,0.0002885170,0.0000000000,0.0000000000,0.0002308136,0.0000000000,0.0000000000,0.0000000000,0.0030005770,0.0000000000,0.0013271783,0.0000000000,0.0067512983,0.0000000000,0.0000000000,0.0231967686,0.0003462204,0.0001731102,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0005770340,0.0000000000,0.0004616272,0.0000000000,0.0000000000,0.0000000000,0.0003462204,0.0004039238,0.0124639354,0.0000000000,0.0063473745,0.0000000000,0.0000000000,0.0000000000,0.0065781881,0.0000000000,0.0000000000,0.0004616272,0.0452971725,0.0001154068,0.0027120600,0.0203693018,0.0000000000,0.1368147721,0.0000000000,0.0001731102,0.0638776688,0.0052510098,0.0004039238,0.0000000000,0.0044431621,0.0000000000,0.0000000000,0.0013271783,0.0111367571,0.0000000000,0.0000000000,0.0000000000,0.0016733987,0.0000000000,0.0047316792,0.0093479515,0.0001731102,1
SRR5225179,2.913244e-04,0.000000e+00,2.224553e-01,4.235856e-02,6.508186e-02,1.165297e-04,6.991785e-04,5.243838e-04,2.913244e-04,9.671969e-03,0.000000e+00,5.826487e-05,0.000000e+00,1.596457e-02,1.922741e-03,0.000000e+00,2.097535e-03,6.409136e-04,0.000000e+00,2.621919e-03,2.330595e-03,1.188603e-02,0.000000e+00,0.000000e+00,6.467401e-03,1.800385e-02,4.486395e-03,5.943017e-03,9.963293e-03,1.864476e-03,9.963293e-03,4.952514e-03,3.670687e-03,0.000000e+00,0.000000e+00,3.309445e-02,1.153644e-02,2.913244e-04,1.182777e-02,9.905028e-04,0.000000e+00,8.157082e-04,5.185574e-03,5.826487e-05,0.000000e+00,0.000000e+00,0.000000e+00,4.078541e-04,3.495892e-04,0.000000e+00,5.243838e-04,2.330595e-04,2.913244e-04,2.913244e-03,4.224203e-02,1.456622e-03,8.739731e-04,0.000000e+00,5.826487e-05,9.905028e-04,2.330595e-04,0.000000e+00,7.574433e-04,5.243838e-04,4.264989e-02,0.000000e+00,0.000000e+00,4.428130e-03,0.000000e+00,6.409136e-04,3.612422e-03,0.000000e+00,5.826487e-05,0.000000e+00,4.480569e-02,2.913244e-04,5.243838e-03,2.913244e-04,1.083727e-02,2.330595e-04,0.000000e+00,8.506671e-03,7.632698e-03,0.000000e+00,0.000000e+00,1.165297e-03,2.913244e-04,0.000000e+00,7.574433e-03,0.000000e+00,4.253336e-03,0.000000e+00,0.000000e+00,1.165297e-04,1.421663e-02,8.157082e-04,2.563654e-03,0.000000e+00,4.136806e-03,9.031055e-03,1.747946e-04,0.000000e+00,2.534522e-02,2.913244e-04,0.000000e+00,2.155800e-03,3.222047e-02,3.495892e-03,4.078541e-03,5.022432e-02,0.000000e+00,4.020276e-02,0.000000e+00,9.788499e-03,4.661190e-04,1.578978e-02,6.991785e-04,0.000000e+00,2.738449e-03,0.000000e+00,0.000000e+00,2.913244e-04,1.072074e-02,0.000000e+00,1.747946e-04,1.747946e-04,3.554157e-03,0.000000e+00,5.768222e-03,5.826487e-02,0.000000e+00,0
SRR5225180,0.000000e+00,0.000000e+00,1.305037e-01,1.056710e-02,2.142773e-02,0.000000e+00,2.348245e-04,1.761184e-04,2.935306e-04,3.287543e-03,2.935306e-04,2.935306e-04,5.870612e-05,6.457673e-03,2.876600e-03,3.522367e-04,3.522367e-03,1.526359e-03,9.392979e-04,1.408947e-03,1.878596e-03,1.179993e-02,0.000000e+00,5.283551e-04,1.291535e-02,1.097804e-02,9.745215e-03,4.461665e-03,9.275567e-03,1.878596e-03,1.256311e-02,6.340261e-03,2.230832e-03,0.000000e+00,0.000000e+00,4.485147e-02,5.712105e-02,3.639779e-03,5.612305e-02,1.232828e-03,1.174122e-04,2.289539e-03,6.222848e-03,0.000000e+00,1.174122e-04,3.522367e-04,0.000000e+00,2.700481e-03,1.408947e-03,0.000000e+00,9.392979e-04,1.174122e-04,0.000000e+00,2.348245e-03,1.438300e-02,1.232828e-03,5.870612e-05,5.870612e-05,5.870612e-05,2.230832e-03,4.109428e-04,4.109428e-04,6.868616e-03,1.350241e-03,1.702477e-02,0.000000e+00,0.000000e+00,8.218856e-04,0.000000e+00,0.000000e+00,1.585065e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.369731e-02,3.522367e-04,1.062581e-02,4.109428e-04,2.395210e-02,2.935306e-04,1.761184e-04,3.622167e-02,1.291535e-03,7.044734e-04,2.935306e-04,1.996008e-03,1.702477e-03,0.000000e+00,1.772925e-02,1.174122e-04,3.111424e-03,0.000000e+00,0.000000e+00,1.174122e-04,7.396971e-03,4.109428e-04,1.232828e-02,0.000000e+00,4.520371e-03,4.461665e-03,1.174122e-04,2.348245e-04,1.737701e-02,2.935306e-04,0.000000e+00,3.639779e-03,5.406833e-02,2.583069e-03,1.461782e-02,2.782670e-02,0.000000e+00,1.021486e-01,0.000000e+00,1.174122e-03,3.522367e-04,7.631795e-03,6.457673e-04,0.000000e+00,4.696489e-03,1.761184e-04,4.109428e-04,2.876600e-03,1.127157e-02,0.000000e+00,0.000000e+00,3.522367e-04,4.990020e-03,0.000000e+00,1.279793e-02,7.197370e-02,9.392979e-04,0
SRR5225182,0.000000e+00,0.000000e+00,1.397592e-01,3.548048e-02,5.927052e-02,0.000000e+00,6.429740e-04,0.000000e+00,0.000000e+00,1.484686e-02,0.000000e+00,0.000000e+00,0.000000e+00,6.312836e-03,1.519757e-03,0.000000e+00,2.454992e-03,2.922609e-04,3.507131e-04,4.442366e-03,4.793079e-03,1.548983e-02,0.000000e+00,1.753566e-04,4.500818e-03,1.361936e-02,6.429740e-03,4.617723e-03,1.198270e-02,1.385317e-02,9.060089e-03,1.180734e-02,2.805705e-03,0.000000e+00,0.000000e+00,6.856441e-02,2.069207e-02,8.066402e-03,1.724339e-02,9.352350e-04,0.000000e+00,1.052139e-03,1.169044e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.753566e-04,0.000000e+00,0.000000e+00,0.000000e+00,6.429740e-04,0.000000e+00,0.000000e+00,4.500818e-03,5.213935e-02,2.279635e-03,0.000000e+00,0.000000e+00,4.091653e-04,1.110592e-03,0.000000e+00,0.000000e+00,9.352350e-04,5.845219e-04,3.618190e-02,0.000000e+00,0.000000e+00,3.448679e-03,0.000000e+00,4.091653e-04,2.688801e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.870002e-02,0.000000e+00,2.221183e-03,2.922609e-04,1.040449e-02,0.000000e+00,0.000000e+00,1.589899e-02,1.098901e-02,0.000000e+00,0.000000e+00,3.624036e-03,0.000000e+00,1.169044e-04,1.420388e-02,0.000000e+00,7.248071e-03,5.260697e-04,0.000000e+00,1.169044e-04,9.995324e-03,2.338087e-04,3.273322e-03,5.845219e-05,5.494505e-03,6.897358e-03,0.000000e+00,0.000000e+00,4.044891e-02,0.000000e+00,0.000000e+00,2.688801e-03,3.688333e-02,1.461305e-03,4.091653e-03,2.379004e-02,0.000000e+00,6.458967e-02,0.000000e+00,1.204115e-02,8.183306e-04,9.819967e-03,2.104279e-03,0.000000e+00,3.624036e-03,0.000000e+00,4.676175e-04,1.695113e-03,2.098433e-02,0.000000e+00,0.000000e+00,2.338087e-04,4.208557e-03,0.000000e+00,1.046294e-02,5.137947e-02,1.753566e-04,1
SRR5225183,1.744998e-04,0.000000e+00,5.374593e-02,3.222429e-02,2.989763e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.489995e-04,1.372732e-02,1.744998e-04,0.000000e+00,1.744998e-04,9.306654e-04,3.489995e-03,0.000000e+00,2.210330e-03,1.105165e-03,2.908329e-04,2.966496e-03,3.373662e-03,1.326198e-02,7.387157e-03,9.306654e-04,2.425547e-02,1.459981e-02,2.442997e-02,9.364821e-03,5.938809e-02,4.129828e-03,1.332015e-02,1.355282e-02,3.489995e-03,0.000000e+00,0.000000e+00,7.369707e-02,3.641228e-02,4.187994e-03,2.937413e-02,5.816659e-04,2.326664e-04,9.888320e-04,2.326664e-04,0.000000e+00,0.000000e+00,0.000000e+00,4.653327e-04,3.489995e-04,1.337832e-03,2.326664e-04,9.306654e-04,2.908329e-04,0.000000e+00,5.118660e-03,2.303397e-02,1.512331e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.315496e-03,0.000000e+00,1.163332e-04,2.210330e-03,6.747324e-03,4.478827e-02,0.000000e+00,0.000000e+00,3.024663e-03,0.000000e+00,9.888320e-04,2.268497e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.914146e-02,0.000000e+00,1.721731e-02,0.000000e+00,7.910656e-03,0.000000e+00,0.000000e+00,1.942764e-02,5.293160e-03,1.046999e-03,0.000000e+00,5.816659e-05,0.000000e+00,0.000000e+00,8.201489e-03,5.816659e-05,1.861331e-03,0.000000e+00,2.908329e-04,0.000000e+00,1.361098e-02,4.944160e-03,5.583993e-03,0.000000e+00,5.642159e-03,5.932992e-03,0.000000e+00,0.000000e+00,1.710098e-02,4.071661e-04,0.000000e+00,2.501163e-03,7.538390e-02,1.861331e-03,2.966496e-03,3.530712e-02,0.000000e+00,7.701256e-02,0.000000e+00,1.163332e-03,3.780828e-03,9.422987e-03,5.816659e-04,0.000000e+00,1.803164e-03,2.908329e-04,5.816659e-05,1.454165e-03,2.175430e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.501163e-03,0.000000e+00,4.944160e-03,3.716845e-02,9.306654e-04,1
SRR5225184,0.000000e+00,0.000000e+00,6.987353e-03,3.464803e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.774672e-05,9.239476e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.309869e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.847895e-03,1.385921e-03,4.619738e-04,4.561991e-03,0.000000e+00,3.291563e-03,3.291563e-03,4.908471e-03,5.370445e-03,1.161287e-01,1.616908e-03,0.000000e+00,0.000000e+00,4.619738e-04,0.000000e+00,0.000000e+00,1.096610e-01,1.436738e-01,1.235780e-02,4.048045e-02,0.000000e+00,0.000000e+00,4.042271e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.464803e-04,3.522550e-03,3.407057e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.598603e-03,0.000000e+00,2.598603e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.619738e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.197205e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.385921e-03,0.000000e+00,0.000000e+00,1.755500e-02,0.000000e+00,1.732402e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.154934e-03,0.000000e+00,1.732402e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.033666e-02,0.000000e+00,4.157764e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.078882e-03,0.000000e+00,0.000000e+00,0.000000e+00,5.347347e-02,2.309869e-04,4.677485e-03,1.368597e-02,0.000000e+00,9.170180e-02,0.000000e+00,0.000000e+00,3.098112e-01,1.847895e-03,0.000000e+00,0.000000e+00,3.464803e-03,0.000000e+00,0.000000e+00,4.042271e-04,3.984524e-03,0.000000e+00,0.000000e+00,0.000000e+00,5.197205e-04,0.000000e+00,3.291563e-03,3.984524e-03,0.000000e+00,1
